nodenumber     x-coordinate     y-coordinate     z-coordinate       wall-shear     x-wall-shear     y-wall-shear     z-wall-shear 
     20477 -1.338627688E-02 -1.035494091E-02  7.449455615E-02  8.833870619E-01  7.305816302E-01 -4.910674343E-01  6.196793928E-02 
     20478 -2.540201785E-03 -2.651584179E-02  7.449586841E-02  5.601259256E-01  2.854045968E-01 -4.692448038E-01 -1.013277243E-01 
     20479 -1.240929090E-02 -1.139501721E-02  7.449583789E-02  6.479981641E-01  3.488339096E-01 -5.426231318E-01  2.795029655E-02 
     20480 -3.478494094E-03 -2.376184767E-02  7.449628039E-02  1.114570113E+00  3.940453144E-01 -9.859426699E-01 -3.162953933E-01 
     20481 -1.388341493E-02 -9.962846276E-03  7.449744769E-02  9.956154620E-01  8.387396549E-01 -5.061054244E-01  1.715238353E-01 
     20482 -3.063462403E-03 -2.513500142E-02  7.451156207E-02  4.470326093E-01  8.935388429E-02 -4.359364749E-01  1.539435667E-02 
     20483 -3.400864763E-03 -1.988877009E-02  7.451331683E-02  1.070468113E+00  4.491260216E-01 -7.208382043E-01 -6.496156686E-01 
     20484 -1.656234939E-03 -2.694364294E-02  7.451401874E-02  1.348333774E+00  6.935474400E-01 -1.045716606E+00 -4.905189061E-01 
     20485 -4.263838971E-03 -2.252447807E-02  7.451523181E-02  1.467881976E+00  9.375024896E-01 -8.926025292E-01 -6.816099803E-01 
     20486 -8.920222348E-04 -2.541163184E-02  7.451787158E-02  1.474156853E+00  3.158712356E-01 -1.400533257E+00 -3.194629317E-01 
     20487 -1.325639502E-02 -1.304186501E-02  7.452345630E-02  8.502154993E-01  4.417073531E-01 -4.491793705E-01  5.542938771E-01 
     20488 -1.814925280E-03 -2.689709600E-02  7.452764484E-02  1.200905103E+00  6.293933518E-01 -9.125757583E-01 -4.593723901E-01 
     20489 -7.951392909E-04 -2.423595734E-02  7.453306171E-02  2.189239786E+00 -1.954866190E-02 -2.105383492E+00 -5.802825712E-01 
     20490 -1.038776089E-03 -2.648054821E-02  7.453733417E-02  1.207267478E+00  4.627881801E-01 -1.019820761E+00 -4.488527210E-01 
     20491 -1.913477989E-02 -1.373829335E-02  7.453729602E-02  6.448807587E-01  5.655722799E-01 -1.738228148E-02  3.080032736E-01 
     20492 -2.788664950E-03 -2.603997545E-02  7.453925678E-02  4.188393892E-01  1.710398859E-01 -3.816913354E-01 -5.947021951E-03 
     20493 -1.501127195E-03 -2.689442953E-02  7.454043933E-02  1.330233656E+00  6.538727042E-01 -1.047614044E+00 -4.912835203E-01 
     20494 -2.511312127E-03 -2.032460309E-02  7.454173633E-02  8.581838453E-01  3.557596253E-01 -4.848136171E-01 -6.115007310E-01 
     20495 -1.962055109E-02 -1.115849834E-02  7.454232379E-02  4.305833609E-01  3.378075430E-01  1.449684307E-01  2.227720834E-01 
     20496 -1.916672225E-02 -1.062617734E-02  7.454420825E-02  5.535654015E-01  4.672339603E-01  2.064194820E-01  2.121214755E-01 
     20497 -1.290440501E-03 -2.682249006E-02  7.454506274E-02  1.314453194E+00  5.900662212E-01 -1.060704795E+00 -5.013179486E-01 
     20498 -1.447991154E-02 -9.479894135E-03  7.454520770E-02  7.374273196E-01  6.044073727E-01 -3.770312612E-01  1.860490446E-01 
     20499 -1.982264732E-03 -2.681894620E-02  7.454762622E-02  9.938529573E-01  5.355101333E-01 -7.435323800E-01 -3.838670296E-01 
     20500 -7.217876062E-04 -2.378873557E-02  7.455137988E-02  1.748321218E+00 -2.878167033E-02 -1.670778866E+00 -5.047454999E-01 
     20501 -9.421363324E-04 -2.577281884E-02  7.455215045E-02  1.167564944E+00  3.427184171E-01 -1.071177347E+00 -3.061157070E-01 
     20502 -9.877957575E-04 -2.618487101E-02  7.455784961E-02  1.118322887E+00  3.946218745E-01 -9.779809036E-01 -3.646316885E-01 
     20503 -5.095205549E-03 -2.051553633E-02  7.455797168E-02  9.080617348E-01  5.764534005E-01 -5.520451038E-01 -4.315372012E-01 
     20504 -1.963931177E-02 -1.325512663E-02  7.455833789E-02  5.604060437E-01  4.537099509E-01 -9.414820716E-03  3.277999085E-01 
     20505 -1.258155596E-02 -1.282590546E-02  7.455929920E-02  6.885383196E-01  1.664143787E-01 -5.587999294E-01  3.574315935E-01 
     20506 -5.018794298E-03 -2.134685808E-02  7.456477710E-02  9.330826840E-01  6.317756699E-01 -4.758222585E-01 -4.942168285E-01 
     20507 -4.708578810E-03 -2.196597204E-02  7.456499835E-02  1.160565327E+00  7.988228868E-01 -5.885310445E-01 -6.002980388E-01 
     20508 -1.483251928E-02 -9.220682582E-03  7.456511279E-02  4.267060317E-01  3.676135662E-01 -1.893637165E-01  1.023418504E-01 
     20509 -1.537223317E-02 -9.016870927E-03  7.456979724E-02  2.459411803E-01  2.366020136E-01 -4.704672369E-02  4.239184531E-02 
     20510 -1.392427511E-02 -1.328254477E-02  7.458890125E-02  1.142330351E+00  7.669707217E-01 -2.429710779E-01  8.061603885E-01 
     20511 -1.232153832E-03 -2.662133153E-02  7.459219715E-02  1.179387014E+00  5.125224724E-01 -9.608168063E-01 -4.503818153E-01 
     20512 -1.831307689E-02 -1.001611948E-02  7.459252521E-02  6.517328569E-01  5.681981300E-01  2.453760807E-01  2.028923561E-01 
     20513 -5.145240551E-03 -2.091257576E-02  7.459595081E-02  8.970257810E-01  5.921199495E-01 -4.999899036E-01 -4.500787511E-01 
     20514 -1.677150329E-03 -2.679087957E-02  7.459738513E-02  1.136786660E+00  5.858894983E-01 -8.609641296E-01 -4.548971657E-01 
     20515 -2.843457834E-03 -2.576750878E-02  7.459939167E-02  4.011333862E-01  1.343493818E-01 -3.772381023E-01  8.090572873E-03 
     20516 -6.943841906E-04 -2.336141697E-02  7.459960529E-02  1.227785941E+00  4.126427103E-02 -1.162583222E+00 -3.815523197E-01 
     20517 -1.207376251E-02 -1.243018782E-02  7.460352680E-02  6.246930074E-01  1.300301538E-01 -5.802946387E-01  1.837586309E-01 
     20518 -1.737986838E-02 -9.497191880E-03  7.460529682E-02  5.025501066E-01  4.458045580E-01  1.784784811E-01  1.468615592E-01 
     20519 -5.028039217E-03 -2.006288052E-02  7.460588428E-02  9.240738297E-01  5.384009037E-01 -6.231580520E-01 -4.171083006E-01 
     20520 -3.061540272E-03 -2.474945186E-02  7.460704395E-02  5.864950632E-01  8.218731152E-02 -5.721776398E-01 -7.314963702E-02 
     20521 -4.452305528E-03 -1.962724397E-02  7.460824939E-02  9.841270665E-01  4.751783551E-01 -7.223497643E-01 -4.688672160E-01 
     20522 -1.688190922E-02 -1.389335412E-02  7.461134693E-02  9.449167835E-01  9.025780976E-01  1.878549652E-01  2.042828236E-01 
     20523 -1.250827277E-02 -1.099758105E-02  7.461218616E-02  6.735450115E-01  4.231031957E-01 -5.214498069E-01 -1.803320823E-02 
     20524 -1.199607620E-02 -1.200519810E-02  7.461291858E-02  6.184905574E-01  1.972335594E-01 -5.780405895E-01  8.245330720E-02 
     20525 -2.601881151E-03 -2.623808032E-02  7.461527607E-02  4.616080484E-01  2.148681902E-01 -4.049896655E-01 -4.886911873E-02 
     20526 -1.584174994E-02 -9.003324936E-03  7.461668750E-02  2.348281903E-01  2.300715899E-01  1.872834008E-02  4.034072109E-02 
     20527 -4.016722870E-03 -1.960283182E-02  7.462873432E-02  1.040972405E+00  4.721055702E-01 -7.409056150E-01 -5.555715390E-01 
     20528 -1.303855863E-02 -1.046812012E-02  7.462924549E-02  7.626926554E-01  6.020391758E-01 -4.655833401E-01  3.234477621E-03 
     20529 -1.469553827E-02 -9.288230383E-03  7.463412830E-02  5.378578634E-01  4.526599575E-01 -2.527216821E-01  1.409805546E-01 
     20530 -1.877807516E-02 -1.382540387E-02  7.463435718E-02  6.539568052E-01  5.953919944E-01 -1.041369101E-02  2.680189154E-01 
     20531 -1.065125158E-03 -2.175874813E-02  7.463555500E-02  4.460101664E-01  2.049679980E-01 -3.010455622E-01 -2.527296191E-01 
     20532 -1.971130274E-02 -1.154568822E-02  7.463604328E-02  4.181504096E-01  3.224963220E-01  1.025302508E-01  2.440995883E-01 
     20533 -1.455607841E-03 -2.666833813E-02  7.463683674E-02  1.117300652E+00  5.436870129E-01 -8.779260044E-01 -4.242517649E-01 
     20534 -3.637488061E-03 -1.968088434E-02  7.463791248E-02  1.069632379E+00  4.347078662E-01 -7.509705754E-01 -6.234792846E-01 
     20535 -3.047505047E-03 -1.996525478E-02  7.464300892E-02  1.073264682E+00  4.448224698E-01 -6.788774088E-01 -7.002712735E-01 
     20536 -6.939248772E-04 -2.290656008E-02  7.464342853E-02  7.381634426E-01  9.225137630E-02 -6.809631747E-01 -2.577438542E-01 
     20537 -1.433718940E-02 -1.341616980E-02  7.464387867E-02  1.246759650E+00  8.910353839E-01 -5.016105717E-02  8.620271533E-01 
     20538 -2.077469686E-03 -2.664886792E-02  7.464428303E-02  7.385927004E-01  4.075589629E-01 -5.636567991E-01 -2.447675208E-01 
     20539 -1.688214382E-03 -2.097075943E-02  7.464622089E-02  6.124060071E-01  2.869239529E-01 -3.366473308E-01 -4.218245381E-01 
     20540 -1.973472880E-02 -1.284718479E-02  7.464751789E-02  5.049152073E-01  3.964324899E-01  2.632383266E-03  3.118094217E-01 
     20541 -1.563740995E-02 -1.369216126E-02  7.464780018E-02  1.100096172E+00  9.126193108E-01  2.030758608E-01  5.722969037E-01 
     20542 -1.866060226E-03 -2.669715054E-02  7.464793751E-02  9.017298647E-01  4.786817763E-01 -6.797376415E-01 -3.477185328E-01 
     20543 -1.281771125E-03 -2.144633967E-02  7.464818928E-02  4.761461603E-01  2.295673465E-01 -2.911546334E-01 -2.975629711E-01 
     20544 -2.293291916E-03 -2.653879864E-02  7.464881489E-02  5.795389841E-01  3.032970068E-01 -4.689555660E-01 -1.472355965E-01 
     20545 -1.639593202E-02 -9.121036009E-03  7.465192005E-02  3.015170148E-01  2.820785121E-01  7.944478135E-02  6.893351965E-02 
     20546 -1.514368034E-02 -9.073928310E-03  7.465260670E-02  3.143162639E-01  2.929584123E-01 -9.098018152E-02  6.718135633E-02 
     20547 -1.220397912E-02 -1.276126255E-02  7.465485737E-02  6.689872363E-01  8.833205745E-02 -5.910965582E-01  2.946514027E-01 
     20548 -4.931569334E-03 -2.171638401E-02  7.465608570E-02  1.017319782E+00  7.002494410E-01 -4.997713413E-01 -5.421103970E-01 
     20549 -3.129760414E-03 -2.436197969E-02  7.466506550E-02  7.927747049E-01  1.326179604E-01 -7.537433050E-01 -1.934911484E-01 
     20550 -1.202810631E-02 -1.159455164E-02  7.466883442E-02  6.385349613E-01  2.726486898E-01 -5.756651379E-01  1.450263048E-02 
     20551 -3.628906899E-03 -2.342267720E-02  7.467621967E-02  1.376256698E+00  6.184151985E-01 -1.091022070E+00 -5.558592930E-01 
     20552 -1.976508234E-02 -1.196115837E-02  7.467749378E-02  4.287294669E-01  3.301233828E-01  6.360483462E-02  2.648899305E-01 
     20553 -4.871611827E-03 -1.968416498E-02  7.467965290E-02  9.465807319E-01  4.979665391E-01 -6.886949806E-01 -4.142841126E-01 
     20554 -7.716231117E-04 -2.247638237E-02  7.468021748E-02  4.877645020E-01  1.453399691E-01 -4.229814771E-01 -1.875000031E-01 
     20555 -1.884942144E-02 -1.048044159E-02  7.468172810E-02  6.315632904E-01  5.388984483E-01  2.322310237E-01  2.324365563E-01 
     20556 -2.421006318E-03 -2.633056956E-02  7.468243000E-02  4.970338279E-01  2.422297747E-01 -4.262974185E-01 -8.071450764E-02 
     20557 -1.412263556E-02 -9.676977617E-03  7.468342945E-02  9.436946266E-01  8.103000337E-01 -4.469228954E-01  1.789012564E-01 
     20558 -1.321387950E-03 -2.638546306E-02  7.468500874E-02  1.013647532E+00  4.428281803E-01 -8.323711997E-01 -3.677919283E-01 
     20559 -4.060647204E-03 -2.283979906E-02  7.468507740E-02  1.578247661E+00  9.192342487E-01 -1.046133092E+00 -7.318626476E-01 
     20560 -1.977113627E-02 -1.241193926E-02  7.468895313E-02  4.583583812E-01  3.553403424E-01  2.624482349E-02  2.873955689E-01 
     20561 -2.191942796E-03 -2.049707701E-02  7.469066212E-02  8.170668233E-01  3.637972222E-01 -4.480105669E-01 -5.773851836E-01 
     20562 -1.495260119E-02 -9.141085105E-03  7.469456837E-02  3.894352999E-01  3.481141475E-01 -1.443609791E-01  9.556076651E-02 
     20563 -1.283774818E-02 -1.312272611E-02  7.470296070E-02  7.870295874E-01  2.075718145E-01 -5.421944909E-01  5.209190273E-01 
     20564 -2.668244727E-03 -2.593809251E-02  7.470319721E-02  4.067191029E-01  1.579749392E-01 -3.734606413E-01 -1.849965423E-02 
     20565 -4.539599634E-03 -2.231358634E-02  7.470486805E-02  1.325416460E+00  9.105347697E-01 -6.881849668E-01 -6.730647636E-01 
     20566 -1.838988391E-02 -1.389101667E-02  7.470541737E-02  6.682455031E-01  6.274138313E-01  4.496880388E-03  2.263764789E-01 
     20567 -1.930058952E-02 -1.098142962E-02  7.470976612E-02  5.192287698E-01  4.285412901E-01  1.676232960E-01  2.392267648E-01 
     20568 -1.930746170E-02 -1.341018836E-02  7.471150562E-02  6.026545279E-01  5.076374166E-01 -3.189053186E-02  3.217631278E-01 
     20569 -1.228771268E-03 -2.604985170E-02  7.471308491E-02  9.578738859E-01  3.713741818E-01 -8.217816105E-01 -3.187072807E-01 
     20570 -2.117152076E-03 -2.648122341E-02  7.471629688E-02  6.300329902E-01  3.317780949E-01 -5.038977149E-01 -1.811812954E-01 
     20571 -9.730654821E-04 -2.452728769E-02  7.471944782E-02  2.127118452E+00 -8.222739737E-02 -2.050718048E+00 -5.419127972E-01 
     20572 -1.667137106E-03 -2.653266461E-02  7.472314808E-02  8.830172539E-01  4.463986441E-01 -6.839763275E-01 -3.331833778E-01 
     20573 -1.790522851E-02 -1.394188566E-02  7.472439167E-02  7.228868097E-01  6.983025335E-01  5.114056127E-02  1.746872860E-01 
     20574 -1.796299638E-02 -9.875342838E-03  7.472777149E-02  6.381891498E-01  5.586754443E-01  2.298881378E-01  2.049516358E-01 
     20575 -2.829673663E-03 -2.537847449E-02  7.472820637E-02  4.330926905E-01  9.355194689E-02 -4.209290242E-01 -1.876028161E-02 
     20576 -1.353806083E-02 -1.002394533E-02  7.472967121E-02  9.392400315E-01  8.009546696E-01 -4.774049271E-01  9.648198956E-02 
     20577 -1.080913953E-03 -2.496214413E-02  7.473202107E-02  1.790650072E+00  1.086467312E-01 -1.724015087E+00 -4.367304732E-01 
     20578 -1.938529107E-03 -2.651741154E-02  7.473261616E-02  7.298835445E-01  3.883312660E-01 -5.722059793E-01 -2.319054033E-01 
     20579 -3.228928958E-03 -2.400434227E-02  7.473459217E-02  1.066556424E+00  2.690780985E-01 -9.542305636E-01 -3.781455918E-01 
     20580 -5.340174929E-03 -2.020097638E-02  7.474209950E-02  8.725464250E-01  5.322786299E-01 -5.727701944E-01 -3.864489218E-01 
     20581 -1.357775753E-02 -1.329781023E-02  7.474576161E-02  1.072064445E+00  6.110726773E-01 -3.716990604E-01  7.892312073E-01 
     20582 -5.363908069E-03 -2.059912398E-02  7.474721119E-02  8.546293575E-01  5.432807447E-01 -5.177245670E-01 -4.080062456E-01 
     20583 -1.268414176E-02 -1.062146809E-02  7.474838612E-02  6.983995511E-01  5.004534203E-01 -4.827452693E-01 -4.232885939E-02 
     20584 -1.703248105E-02 -9.374289958E-03  7.474872944E-02  4.271063431E-01  3.835518097E-01  1.359815621E-01  1.282095410E-01 
     20585 -2.234637843E-03 -2.635330516E-02  7.475731251E-02  5.339531384E-01  2.693060636E-01 -4.404665171E-01 -1.315838880E-01 
     20586 -2.889929909E-03 -2.500048375E-02  7.475789234E-02  5.182155710E-01  5.974913427E-02 -5.093224745E-01 -6.490567770E-02 
     20587 -1.175337084E-02 -1.226346074E-02  7.475886891E-02  6.405114972E-01  1.429099778E-01 -6.096754431E-01  1.238253729E-01 
     20588 -1.557350042E-02 -8.994475792E-03  7.475949452E-02  2.502823740E-01  2.426135614E-01 -1.205814450E-02  5.593288993E-02 
     20589 -1.477882169E-02 -9.225401363E-03  7.476481984E-02  5.008284050E-01  4.339801741E-01 -2.117690358E-01  1.322302528E-01 
     20590 -1.735827719E-02 -1.390941877E-02  7.476700184E-02  8.452591024E-01  8.205723115E-01  1.181707788E-01  1.613588787E-01 
     20591 -2.726621042E-03 -2.007736492E-02  7.477069447E-02  1.048565852E+00  4.410852235E-01 -6.288920753E-01 -7.133564522E-01 
     20592 -1.211926232E-02 -1.116715389E-02  7.477378437E-02  6.527307374E-01  3.470961235E-01 -5.484812119E-01 -4.574782836E-02 
     20593 -2.463089822E-03 -2.609104853E-02  7.477562306E-02  4.389276722E-01  1.979361171E-01 -3.872314272E-01 -5.607640450E-02 
     20594 -1.607703667E-02 -1.373176640E-02  7.477556202E-02  1.127259368E+00  1.021434446E+00  2.181451345E-01  4.149228579E-01 
     20595 -1.221472798E-03 -2.544698645E-02  7.477688191E-02  1.212694001E+00  2.563227773E-01 -1.140935685E+00 -3.080460708E-01 
     20596 -1.184844550E-02 -1.264469874E-02  7.477987263E-02  6.734105249E-01  7.322108923E-02 -6.260715654E-01  2.308723138E-01 
     20597 -8.916856474E-04 -2.400530548E-02  7.478380177E-02  1.954135041E+00 -1.598836077E-01 -1.878316434E+00 -5.088363967E-01 
     20598 -5.269696486E-03 -1.976392649E-02  7.478520558E-02  8.965724731E-01  5.136665640E-01 -6.360875449E-01 -3.664725614E-01 
     20599 -4.887027973E-03 -2.192480191E-02  7.478625081E-02  1.069681026E+00  7.336656643E-01 -5.209050423E-01 -5.770096033E-01 
     20600 -5.128708606E-03 -2.153113849E-02  7.479232380E-02  9.136608641E-01  6.124299946E-01 -4.550524952E-01 -5.021297226E-01 
     20601 -2.032064296E-03 -2.635855418E-02  7.479320118E-02  6.195502720E-01  3.210991650E-01 -4.942853705E-01 -1.905778080E-01 
     20602 -1.315447989E-03 -2.576911667E-02  7.479651234E-02  9.654576534E-01  3.183108483E-01 -8.667984172E-01 -2.763610012E-01 
     20603 -1.547357513E-03 -2.625569468E-02  7.480040333E-02  8.006554901E-01  3.770689465E-01 -6.404324349E-01 -2.939444685E-01 
     20604 -1.377862328E-02 -9.822931756E-03  7.480183766E-02  9.598076344E-01  8.394140842E-01 -4.464893737E-01  1.284158969E-01 
     20605 -1.775955523E-03 -2.635090953E-02  7.480449269E-02  7.127992268E-01  3.663306339E-01 -5.605868643E-01 -2.433661344E-01 
     20606 -4.675384267E-03 -1.931482216E-02  7.480746052E-02  9.377463116E-01  4.396807263E-01 -7.185932449E-01 -4.097641838E-01 
     20607 -1.610175018E-02 -9.055712176E-03  7.481077168E-02  2.698106159E-01  2.561983620E-01  4.314805388E-02  6.899628639E-02 
     20608 -1.849639980E-02 -1.031898548E-02  7.481136677E-02  6.803193385E-01  5.816945167E-01  2.477066169E-01  2.498372069E-01 
     20609 -1.940821168E-02 -1.136061532E-02  7.481200764E-02  4.951629139E-01  4.030186703E-01  1.213101365E-01  2.595420355E-01 
     20610 -1.457783864E-02 -9.323862519E-03  7.481618092E-02  6.597524754E-01  5.590924043E-01 -2.918880609E-01  1.898687370E-01 
     20611 -1.233362161E-02 -1.312715593E-02  7.482083485E-02  7.771052879E-01  5.540203962E-02 -6.144898744E-01  4.656403375E-01 
     20612 -4.235472403E-03 -1.931720062E-02  7.482273457E-02  1.013460650E+00  4.232087924E-01 -7.738855394E-01 -4.963807702E-01 
     20613 -2.288548340E-03 -2.616189509E-02  7.482445119E-02  4.809850494E-01  2.281002295E-01 -4.141487258E-01 -8.624231511E-02 
     20614 -2.605769281E-03 -2.566402748E-02  7.483064625E-02  4.215386266E-01  1.252134172E-01 -4.007228588E-01 -2.980948337E-02 
     20615 -1.941250893E-02 -1.301928677E-02  7.483362935E-02  5.700800743E-01  4.668786969E-01 -2.787914944E-02  3.253012847E-01 
     20616 -5.402837533E-03 -2.090942291E-02  7.483375142E-02  8.494873056E-01  5.513196429E-01 -4.810994235E-01 -4.301310911E-01 
     20617 -2.870393889E-03 -2.476647113E-02  7.483424733E-02  6.323558305E-01  4.529942877E-02 -6.109521856E-01 -1.507264612E-01 
     20618 -1.453954289E-03 -2.123550516E-02  7.483438466E-02  5.526456315E-01  2.876438712E-01 -3.283916276E-01 -3.370463521E-01 
     20619 -5.294911159E-03 -2.123404604E-02  7.483549092E-02  8.616258274E-01  5.633634225E-01 -4.582360478E-01 -4.625548800E-01 
     20620 -9.953101154E-04 -2.425993462E-02  7.483745167E-02  2.088188965E+00 -1.807113649E-01 -2.018616100E+00 -4.978675549E-01 
     20621 -2.483423828E-03 -2.587878350E-02  7.484248708E-02  4.173166846E-01  1.589115024E-01 -3.834050019E-01 -3.849101606E-02 
     20622 -2.947469374E-03 -2.452720377E-02  7.484381459E-02  7.575073481E-01  5.964602834E-02 -7.170279676E-01 -2.309507791E-01 
     20623 -1.894580550E-02 -1.353061454E-02  7.484785817E-02  6.261873445E-01  5.520442515E-01 -3.867988593E-02  2.918263645E-01 
     20624 -1.532161118E-02 -9.030575228E-03  7.484781239E-02  2.988358346E-01  2.805654779E-01 -6.047494116E-02  7.989213967E-02 
     20625 -5.102583651E-03 -1.935663124E-02  7.485085652E-02  8.820816650E-01  4.612257891E-01 -6.647872660E-01 -3.501206059E-01 
